price,region,address,bedrooms,bathrooms,pricem
799900,"Oshawa, ON","689 GIBBONS ST, Oshawa, Ontario",3,3,0.7999
1090000,"Oshawa, ON","831 DEER VALLEY DR, Oshawa, Ontario",4,4,1.09
1280000,"Oshawa, ON","1081 LANGFORD ST, Oshawa, Ontario",4,3,1.28
649999,"Oshawa, ON","#9 -601 GALAHAD DR N, Oshawa, Ontario",3,2,0.649999
929900,"Oshawa, ON","2731 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3,0.9299
1049900,"Oshawa, ON","1845 SILVERSTONE CRES, Oshawa, Ontario",4,3,1.0499
1090000,"Oshawa, ON","517 PALMTREE CRES, Oshawa, Ontario",4,4,1.09
799900,"Oshawa, ON","735 JASMINE CRES, Oshawa, Ontario",3,2,0.7999
879900,"Oshawa, ON","243 DARCY ST, Oshawa, Ontario",4,2,0.8799
999888,"Oshawa, ON","900 JUNIPER ST, Oshawa, Ontario",6,3,0.999888
899900,"Oshawa, ON","99 NASSAU ST, Oshawa, Ontario",4,4,0.8999
549999,"Oshawa, ON","141 NASSAU ST, Oshawa, Ontario",3,1,0.549999
625000,"Oshawa, ON","259 FAREWELL ST, Oshawa, Ontario",3,2,0.625
699900,"Oshawa, ON","442 EULALIE AVE, Oshawa, Ontario",2,2,0.6999
699000,"Oshawa, ON","968 RENFREW CRT, Oshawa, Ontario",3,2,0.699
799000,"Oshawa, ON","880 BOURNE CRES, Oshawa, Ontario",4,3,0.799
599999,"Oshawa, ON","#216 -1800 SIMCOE ST, Oshawa, Ontario",3,3,0.599999
999900,"Oshawa, ON","1081 MOUNTVIEW DR, Oshawa, Ontario",3,3,0.9999
389900,"Oshawa, ON","#44 -43 TAUNTON RD E, Oshawa, Ontario",2,3,0.3899
1075000,"Oshawa, ON","76 ORCHARD VIEW BLVD, Oshawa, Ontario",2,3,1.075
699000,"Oshawa, ON","#64 -1740 SIMCOE ST N, Oshawa, Ontario",3,3,0.699
799000,"Oshawa, ON","2341 STEEPLECHASE ST, Oshawa, Ontario",3,3,0.799
1299900,"Oshawa, ON","308 KING ST E, Oshawa, Ontario",4,3,1.2999
599900,"Oshawa, ON","444 DEAN AVE, Oshawa, Ontario",4,2,0.5999
750000,"Oshawa, ON","182 WINDSOR ST, Oshawa, Ontario",3,2,0.75
995900,"Oshawa, ON","1052 DENISE DR, Oshawa, Ontario",4,3,0.9959
749900,"Oshawa, ON","112 BROCK ST E, Oshawa, Ontario",4,3,0.7499
1599900,"Oshawa, ON","2355 PILGRIM SQ, Oshawa, Ontario",4,4,1.5999
979000,"Oshawa, ON","1631 COLDSTREAM DR, Oshawa, Ontario",4,4,0.979
1299000,"Oshawa, ON","1852 GRANDVIEW ST N, Oshawa, Ontario",4,4,1.299
799000,"Oshawa, ON","709 KEATES AVE, Oshawa, Ontario",4,2,0.799
759999,"Oshawa, ON","80 FISHER ST, Oshawa, Ontario",4,2,0.759999
888800,"Oshawa, ON","365 ELMGROVE AVE, Oshawa, Ontario",2,2,0.8888
999900,"Oshawa, ON","589 TENNYSON AVE, Oshawa, Ontario",3,2,0.9999
599000,"Oshawa, ON","207 COURT ST, Oshawa, Ontario",3,2,0.599
1075000,"Oshawa, ON","209 FAREWELL ST, Oshawa, Ontario",3,2,1.075
800000,"Oshawa, ON","423 FAIRLEIGH AVE, Oshawa, Ontario",4,3,0.8
1090000,"Oshawa, ON","2113 BRIDLE RD, Oshawa, Ontario",4,4,1.09
825000,"Oshawa, ON","2297 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3,0.825
1499000,"Oshawa, ON","1385 WOODSTREAM AVE, Oshawa, Ontario",4,4,1.499
1399900,"Oshawa, ON","228 SHERWOOD CRT, Oshawa, Ontario",4,4,1.3999
1099999,"Oshawa, ON","938 HINTERLAND DR, Oshawa, Ontario",4,3,1.099999
440000,"Oshawa, ON","#904 -44 BOND ST W, Oshawa, Ontario",1,1,0.44
699000,"Oshawa, ON","909 SYLVIA ST, Oshawa, Ontario",3,2,0.699
919999,"Oshawa, ON","210 HARMONY RD N, Oshawa, Ontario",3,2,0.919999
999888,"Oshawa, ON","707 MOUNTJOY CRT, Oshawa, Ontario",4,3,0.999888
1199000,"Oshawa, ON","1357 WALLIG AVE, Oshawa, Ontario",4,3,1.199
989000,"Oshawa, ON","1188 GRANDVIEW ST, Oshawa, Ontario",3,3,0.989
999000,"Oshawa, ON","347 PRESTON DR, Oshawa, Ontario",6,3,0.999
899800,"Oshawa, ON","641 TENNYSON AVE, Oshawa, Ontario",3,3,0.8998
899000,"Oshawa, ON","1331 CEDAR ST, Oshawa, Ontario",3,2,0.899
725000,"Oshawa, ON","489 ATHOL ST E, Oshawa, Ontario",3,2,0.725
988800,"Oshawa, ON","750 PASCOE CRT, Oshawa, Ontario",4,5,0.9888
1149900,"Oshawa, ON","1362 BAYNES AVE, Oshawa, Ontario",4,3,1.1499
1399000,"Oshawa, ON","1855 DOUGLAS LANGTREE DR, Oshawa, Ontario",4,6,1.399
699999,"Oshawa, ON","2240 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3,0.699999
789000,"Oshawa, ON","2636 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3,0.789
995000,"Oshawa, ON","2641 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3,0.995
899900,"Oshawa, ON","2272 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3,0.8999
1175000,"Oshawa, ON","362 COMPTON CRES, Oshawa, Ontario",3,2,1.175
899900,"Oshawa, ON","303 FERNHILL BLVD, Oshawa, Ontario",3,4,0.8999
649000,"Oshawa, ON","226 WILSON RD S, Oshawa, Ontario",3,2,0.649
879900,"Oshawa, ON","273 WINDSOR ST, Oshawa, Ontario",3,2,0.8799
849000,"Oshawa, ON","430 GLENDALE AVE, Oshawa, Ontario",3,2,0.849
999000,"Oshawa, ON","1143 TALL PINE AVE, Oshawa, Ontario",4,3,0.999
1100000,"Oshawa, ON","207 RYERSON CRES, Oshawa, Ontario",3,4,1.1
1299000,"Oshawa, ON","642 CONLIN RD W, Oshawa, Ontario",4,3,1.299
799900,"Oshawa, ON","1785 WOODGATE TR, Oshawa, Ontario",3,3,0.7999
899000,"Oshawa, ON","529 GALAHAD DR, Oshawa, Ontario",3,3,0.899
899900,"Oshawa, ON","294 WOLFE ST, Oshawa, Ontario",3,2,0.8999
949000,"Oshawa, ON","1046 COPPERFIELD DR, Oshawa, Ontario",3,4,0.949
1199000,"Oshawa, ON","1294 HARLSTONE CRES, Oshawa, Ontario",4,4,1.199
899900,"Oshawa, ON","1887 DALHOUSIE CRES, Oshawa, Ontario",3,4,0.8999
649900,"Oshawa, ON","93 GREAT GABE CRES, Oshawa, Ontario",2,2,0.6499
1199000,"Oshawa, ON","836 BARBADOS ST, Oshawa, Ontario",3,3,1.199
795000,"Oshawa, ON","593 BOND ST E, Oshawa, Ontario",2,2,0.795
589900,"Oshawa, ON","71 GRENFELL ST, Oshawa, Ontario",2,1,0.5899
1149000,"Oshawa, ON","141 ROSSLAND RD W, Oshawa, Ontario",3,2,1.149
749000,"Oshawa, ON","565 GRIERSON ST, Oshawa, Ontario",3,2,0.749
549900,"Oshawa, ON","#50 -401 WENTWORTH ST W, Oshawa, Ontario",3,1,0.5499
649999,"Oshawa, ON","51 GREAT GABE CRES, Oshawa, Ontario",2,2,0.649999
1750000,"Oshawa, ON","1990 GRANDVIEW ST N, Oshawa, Ontario",4,4,1.75
999800,"Oshawa, ON","799 COLDSTREAM DR, Oshawa, Ontario",2,3,0.9998
950000,"Oshawa, ON","1729 SILVERSTONE CRES, Oshawa, Ontario",3,3,0.95
1499000,"Oshawa, ON","1633 GRANDVIEW ST N, Oshawa, Ontario",4,4,1.499
898000,"Oshawa, ON","1357 MARY ST N, Oshawa, Ontario",3,3,0.898
999000,"Oshawa, ON","1069 LOGANBERRY ST, Oshawa, Ontario",3,4,0.999
999900,"Oshawa, ON","2500 BRIDLE RD, Oshawa, Ontario",4,4,0.9999
999999,"Oshawa, ON","499 RITSON N RD, Oshawa, Ontario",4,2,0.999999
799000,"Oshawa, ON","1165 RIDGECREST AVE, Oshawa, Ontario",2,2,0.799
998800,"Oshawa, ON","178 ADELAIDE AVE E, Oshawa, Ontario",5,3,0.9988
599900,"Oshawa, ON","272 HAIG ST, Oshawa, Ontario",1,2,0.5999
679000,"Oshawa, ON","553 CENTRAL PARK BLVD N, Oshawa, Ontario",2,2,0.679
699900,"Oshawa, ON","#55 -715 GRANDVIEW ST N, Oshawa, Ontario",3,3,0.6999
1799000,"Oshawa, ON","1330 KILMAURS AVE, Oshawa, Ontario",4,6,1.799
1789000,"Oshawa, ON","567 LABRADOR DR, Oshawa, Ontario",4,4,1.789
849900,"Oshawa, ON","200 GIBBONS ST, Oshawa, Ontario",2,2,0.8499
888888,"Oshawa, ON","454 BADER AVE, Oshawa, Ontario",3,3,0.888888
999000,"Oshawa, ON","792 ORMOND DR, Oshawa, Ontario",3,4,0.999
899888,"Oshawa, ON","53 HARRIS AVE, Oshawa, Ontario",3,2,0.899888
849000,"Oshawa, ON","616 ALDERSHOT DR, Oshawa, Ontario",3,4,0.849
749000,"Oshawa, ON","190 SENECA AVE, Oshawa, Ontario",3,2,0.749
799900,"Oshawa, ON","1628 CANADORE CRES, Oshawa, Ontario",3,3,0.7999
799900,"Oshawa, ON","#51 -460 WOODMOUNT DR, Oshawa, Ontario",3,3,0.7999
999900,"Oshawa, ON","2152 KEDRON ST, Oshawa, Ontario",3,4,0.9999
869000,"Oshawa, ON","2370 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3,0.869
1288888,"Oshawa, ON","1226 WADEBRIDGE CRES, Oshawa, Ontario",4,4,1.288888
899000,"Oshawa, ON","864 SUNDANCE CIRC, Oshawa, Ontario",4,2,0.899
799000,"Oshawa, ON","475 EMERALD AVE, Oshawa, Ontario",3,2,0.799
1388000,"Oshawa, ON","364 WINDFIELDS FARM DR W, Oshawa, Ontario",4,4,1.388
589900,"Oshawa, ON","#83 -1760 SIMCOE ST N, Oshawa, Ontario",3,3,0.5899
769000,"Oshawa, ON","853 MONAGHAN AVE, Oshawa, Ontario",3,2,0.769
1649000,"Oshawa, ON","567 ATHOL ST E, Oshawa, Ontario",4,6,1.649
3290000,"Oshawa, ON","3745 HARMONY RD N, Oshawa, Ontario",5,6,3.29
1499000,"Oshawa, ON","1996 MAGEE ST, Oshawa, Ontario",4,4,1.499
1649000,"Oshawa, ON","2483 KENTUCKY DERBY WAY, Oshawa, Ontario",4,4,1.649
1499999,"Oshawa, ON","345 ELMWOOD CRT, Oshawa, Ontario",4,4,1.499999
599900,"Oshawa, ON","578 SIMCOE ST S, Oshawa, Ontario",3,3,0.5999
799900,"Oshawa, ON","386 ADELAIDE AVE E, Oshawa, Ontario",3,2,0.7999
1199999,"Oshawa, ON","1069 LOBELIA CRT, Oshawa, Ontario",3,4,1.199999
1499900,"Oshawa, ON","176 SHARAVOGUE AVE, Oshawa, Ontario",4,4,1.4999
999000,"Oshawa, ON","2560 WINTERGRACE AVE, Oshawa, Ontario",4,3,0.999
1799999,"Oshawa, ON","176 SHARAVOGUE Avenue, Oshawa, Ontario",4,4,1.799999
1699992,"Oshawa, ON","1986 GRANDVIEW ST N, Oshawa, Ontario",5,5,1.699992
888800,"Oshawa, ON","1319 SCUGOG AVE, Oshawa, Ontario",3,2,0.8888
1499000,"Oshawa, ON","2485 BANDSMAN CRES, Oshawa, Ontario",4,4,1.499
799000,"Oshawa, ON","32 FILLY PATH, Oshawa, Ontario",4,3,0.799
1628000,"Oshawa, ON","1173 GREENHILL AVE, Oshawa, Ontario",4,4,1.628
799000,"Oshawa, ON","2304 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3,0.799
799000,"Oshawa, ON","237 NASSAU ST, Oshawa, Ontario",3,2,0.799
749000,"Oshawa, ON","606 CAMELOT DR, Oshawa, Ontario",3,2,0.749
749000,"Oshawa, ON","211 CABOT ST, Oshawa, Ontario",3,2,0.749
799900,"Oshawa, ON","#LOT 116 -2650 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3,0.7999
1899995,"Oshawa, ON","1709 CLEARBROOK DR, Oshawa, Ontario",4,3,1.899995
549000,"Oshawa, ON","109 NASSAU ST, Oshawa, Ontario",2,1,0.549
1624990,"Oshawa, ON","61 STEVENSON RD N, Oshawa, Ontario",4,5,1.62499
600000,"Oshawa, ON","150 CELINA Street, Oshawa, Ontario",3,2,0.6
979000,"Oshawa, ON","211 ALBERT ST, Oshawa, Ontario",3,3,0.979
599900,"Oshawa, ON","#38 -222 PEARSON ST, Oshawa, Ontario",4,2,0.5999
899999,"Oshawa, ON","#20 -384 ARCTIC RED DR, Oshawa, Ontario",4,3,0.899999
799900,"Oshawa, ON","610 PONDTAIL CRT, Oshawa, Ontario",2,2,0.7999
899000,"Oshawa, ON","556 NOTTINGHAM CRES, Oshawa, Ontario",5,4,0.899
549800,"Oshawa, ON","130 PARK RD S, Oshawa, Ontario",2,3,0.5498
499900,"Oshawa, ON","118 1/2 OLIVE AVE, Oshawa, Ontario",2,2,0.4999
800000,"Oshawa, ON","127 LASALLE AVE, Oshawa, Ontario",3,2,0.8
988000,"Oshawa, ON","415 JANE AVE, Oshawa, Ontario",3,2,0.988
1099000,"Oshawa, ON","427 ROSSLAND RD W, Oshawa, Ontario",3,2,1.099
600000,"Oshawa, ON","150 CELINA ST, Oshawa, Ontario",3,2,0.6
899000,"Oshawa, ON","269 BELFAST CRT, Oshawa, Ontario",4,3,0.899
1459000,"Oshawa, ON","335 MEADOW ST, Oshawa, Ontario",4,2,1.459
499900,"Oshawa, ON","#97 -1780 SIMCOE ST N, Oshawa, Ontario",3,3,0.4999
899900,"Oshawa, ON","220 MCNAUGHTON AVE, Oshawa, Ontario",3,2,0.8999
849900,"Oshawa, ON","364 ADELAIDE AVE W, Oshawa, Ontario",1,2,0.8499
899900,"Oshawa, ON","220 MCNAUGHTON Avenue, Oshawa, Ontario",3,2,0.8999
599000,"Oshawa, ON","22 ELM ST, Oshawa, Ontario",4,3,0.599
799900,"Oshawa, ON","111 ALMA ST, Oshawa, Ontario",3,1,0.7999
869000,"Oshawa, ON","34 WESTMORELAND AVE, Oshawa, Ontario",4,2,0.869
1199000,"Oshawa, ON","310 ADMIRAL RD, Oshawa, Ontario",3,2,1.199
888000,"Oshawa, ON","1002 PALM CRT, Oshawa, Ontario",4,3,0.888
999999,"Oshawa, ON","975 RIPLEY CRES, Oshawa, Ontario",4,4,0.999999
859900,"Oshawa, ON","555 ALBERT ST, Oshawa, Ontario",3,3,0.8599
1200000,"Oshawa, ON","578 WINDFIELDS FARM DR, Oshawa, Ontario",4,3,1.2
749000,"Oshawa, ON","582 LAKEVIEW AVE, Oshawa, Ontario",3,2,0.749
699900,"Oshawa, ON","623 GIBB ST, Oshawa, Ontario",3,2,0.6999
739000,"Oshawa, ON","185 CENTRE ST N, Oshawa, Ontario",3,2,0.739
1199000,"Oshawa, ON","1353 COLDSTREAM DR, Oshawa, Ontario",4,5,1.199
1249900,"Oshawa, ON","1126 TALL PINE AVE OSHAWA AVE, Oshawa, Ontario",4,4,1.2499
799000,"Oshawa, ON","81 PARK RD S, Oshawa, Ontario",5,2,0.799
769000,"Oshawa, ON","48 DREW ST, Oshawa, Ontario",1,3,0.769
1398000,"Oshawa, ON","897 LINDSAY BLVD, Oshawa, Ontario",4,4,1.398
699000,"Oshawa, ON","93 MCMILLAN DR, Oshawa, Ontario",3,3,0.699
1350000,"Oshawa, ON","LOT08 BLOCK3 REXTON DR, Oshawa, Ontario",3,4,1.35
1600000,"Oshawa, ON","1408 SIMCOE ST N, Oshawa, Ontario",4,1,1.6
1599000,"Oshawa, ON","928 WRENWOOD DR, Oshawa, Ontario",4,3,1.599
1649900,"Oshawa, ON","229 GIBBONS ST, Oshawa, Ontario",4,4,1.6499
899000,"Oshawa, ON","81 MCMILLAN Drive, Oshawa, Ontario",2,3,0.899
899000,"Oshawa, ON","81 MCMILLAN DR, Oshawa, Ontario",2,3,0.899
1569000,"Oshawa, ON","579 VETERANS RD, Oshawa, Ontario",2,2,1.569
699000,"Oshawa, ON","250 HARMONY RD S, Oshawa, Ontario",4,4,0.699
1600000,"Oshawa, ON","721 KING ST W, Oshawa, Ontario",7,6,1.6
999000,"Oshawa, ON","166 DIVISION ST, Oshawa, Ontario",5,4,0.999
1099999,"Pickering, ON","498 WOODSMERE CRES, Pickering, Ontario",3,3,1.099999
1199000,"Pickering, ON","1107 WINDGROVE SQ, Pickering, Ontario",2,3,1.199
1099999,"Pickering, ON","498 WOODSMERE Crescent, Pickering, Ontario",3,3,1.099999
1249000,"Pickering, ON","1640 HOLLYHEDGE DR, Pickering, Ontario",4,4,1.249
799800,"Pickering, ON","1621 WINVILLE RD, Pickering, Ontario",3,3,0.7998
1500000,"Pickering, ON","1856 WOODVIEW AVE, Pickering, Ontario",4,5,1.5
679000,"Pickering, ON","#204 -1200 THE ESPLANADE RD N, Pickering, Ontario",2,1,0.679
899000,"Pickering, ON","1362 BRANDS CRT, Pickering, Ontario",3,2,0.899
1100000,"Pickering, ON","896 RAMBLEBERRY AVE, Pickering, Ontario",4,4,1.1
1299000,"Pickering, ON","564 STEEPLE HILL, Pickering, Ontario",4,4,1.299
999900,"Pickering, ON","1325 LUNA CRT, Pickering, Ontario",3,2,0.9999
1699900,"Pickering, ON","1190 ENCHANTED CRES, Pickering, Ontario",4,4,1.6999
1099000,"Pickering, ON","3810 KINSALE RD, Pickering, Ontario",3,2,1.099
1188990,"Pickering, ON","1134 CITRINE ST, Pickering, Ontario",3,3,1.18899
1100000,"Pickering, ON","1063 LONGBOW DR, Pickering, Ontario",3,3,1.1
1190000,"Pickering, ON","2426 HIBISCUS DR, Pickering, Ontario",4,3,1.19
1099000,"Pickering, ON","#8 -285 FINCH AVE, Pickering, Ontario",3,3,1.099
549000,"Pickering, ON","#2108 -1255 BAYLY ST, Pickering, Ontario",1,1,0.549
1299000,"Pickering, ON","634 SHEPPARD AVE, Pickering, Ontario",4,5,1.299
699900,"Pickering, ON","#56 -1975 ROSEFIELD RD, Pickering, Ontario",3,2,0.6999
799900,"Pickering, ON","1611 JAYWIN CIRC, Pickering, Ontario",4,3,0.7999
699999,"Pickering, ON","1643 JAYWIN CIRC, Pickering, Ontario",3,2,0.699999
749000,"Pickering, ON","#20 -1360 GLENANNA RD, Pickering, Ontario",4,2,0.749
1389900,"Pickering, ON","1563 BRANDY CRT, Pickering, Ontario",3,4,1.3899
1250000,"Pickering, ON","249 LAWSON ST, Pickering, Ontario",3,4,1.25
599900,"Pickering, ON","#508 -1540 PICKERING PKWY, Pickering, Ontario",3,2,0.5999
1199900,"Pickering, ON","810 OLIVA ST, Pickering, Ontario",4,2,1.1999
699000,"Pickering, ON","#7 -1235 RADOM ST, Pickering, Ontario",3,3,0.699
625000,"Pickering, ON","#1015 -1235 BAYLY ST, Pickering, Ontario",1,2,0.625
949000,"Pickering, ON","1547 MARSHCOURT DR E, Pickering, Ontario",3,4,0.949
799000,"Pickering, ON","#84 -2406 NANTUCKET CHSE, Pickering, Ontario",2,3,0.799
629700,"Pickering, ON","#PH201 -1215 BAYLY ST, Pickering, Ontario",1,1,0.6297
899900,"Pickering, ON","696 FOXWOOD TR, Pickering, Ontario",3,2,0.8999
679000,"Pickering, ON","#8 -1975 MEMORY LANE, Pickering, Ontario",3,2,0.679
1287000,"Pickering, ON","1160 DRAWSTRING LANE, Pickering, Ontario",3,3,1.287
699999,"Pickering, ON","#506 -1711 PURE SPRINGS BLVD, Pickering, Ontario",2,3,0.699999
1999800,"Pickering, ON","821 JOMAR AVE, Pickering, Ontario",5,5,1.9998
1799999,"Pickering, ON","2110 CASTLE HILL CRT, Pickering, Ontario",4,4,1.799999
998000,"Pickering, ON","948 REYTAN BLVD, Pickering, Ontario",3,2,0.998
899000,"Pickering, ON","1939 TREETOP WAY, Pickering, Ontario",3,3,0.899
899900,"Pickering, ON","#19 -530 KINGSTON RD, Pickering, Ontario",3,4,0.8999
929999,"Pickering, ON","1166 DRAWSTRING LANE, Pickering, Ontario",3,3,0.929999
1499900,"Pickering, ON","1068 ORENDA ST, Pickering, Ontario",4,3,1.4999
1549000,"Pickering, ON","440 WHITEVALE RD, Pickering, Ontario",3,2,1.549
849000,"Pickering, ON","1788 REX HEATH DR, Pickering, Ontario",3,3,0.849
799900,"Pickering, ON","729 HILLCREST RD, Pickering, Ontario",3,1,0.7999
1950000,"Pickering, ON","1480 HIGHBUSH TR, Pickering, Ontario",3,4,1.95
1100000,"Pickering, ON","1686 BEATON WAY, Pickering, Ontario",3,3,1.1
899000,"Pickering, ON","665 COWAN CIRC, Pickering, Ontario",3,3,0.899
888000,"Pickering, ON","#506 -2635 WILLIAM JACKSON DR, Pickering, Ontario",3,3,0.888
849000,"Pickering, ON","#808 -1148 DRAGONFLY AVE, Pickering, Ontario",2,3,0.849
1290000,"Pickering, ON","286 SENATOR ST, Pickering, Ontario",4,4,1.29
899900,"Pickering, ON","2562 LADYFERN CROSSING DR, Pickering, Ontario",2,2,0.8999
1298000,"Pickering, ON","2039 ERIN GATE BLVD, Pickering, Ontario",4,4,1.298
799999,"Pickering, ON","674 GRACELAND CRT, Pickering, Ontario",3,2,0.799999
699900,"Pickering, ON","#14 -1415 FIELDLIGHT BLVD, Pickering, Ontario",3,2,0.6999
1680000,"Pickering, ON","2269 CHAPMAN CRT, Pickering, Ontario",4,4,1.68
849999,"Pickering, ON","436 SPARROW CIRC, Pickering, Ontario",3,3,0.849999
899900,"Pickering, ON","1651 AUTUMN CRES, Pickering, Ontario",3,3,0.8999
1399900,"Pickering, ON","1750 FAIRPORT RD, Pickering, Ontario",0,0,1.3999
2500000,"Pickering, ON","79 TWYN RIVERS DR, Pickering, Ontario",4,4,2.5
2800000,"Pickering, ON","1390 ROUGEMOUNT DR, Pickering, Ontario",5,4,2.8
959900,"Pickering, ON","#80 -1775 VALLEY FARM RD, Pickering, Ontario",3,2,0.9599
869999,"Pickering, ON","#34 -735 SHEPPARD AVE S, Pickering, Ontario",3,3,0.869999
899000,"Pickering, ON","501 ALDER CRT, Pickering, Ontario",3,3,0.899
599900,"Pickering, ON","#207 -1215 BAYLY ST, Pickering, Ontario",1,1,0.5999
999999,"Pickering, ON","1393 EVERTON ST, Pickering, Ontario",4,3,0.999999
699900,"Pickering, ON","#509 -1555 KINGSTON RD, Pickering, Ontario",2,3,0.6999
995000,"Pickering, ON","#1 -2740 WILLIAM JACKSON DR, Pickering, Ontario",3,3,0.995
559900,"Pickering, ON","#701 -1210 RADOM ST, Pickering, Ontario",2,2,0.5599
1398000,"Pickering, ON","1730 LANE ST, Pickering, Ontario",3,2,1.398
750000,"Pickering, ON","#509 -1400 THE ESPLANADE N, Pickering, Ontario",2,3,0.75
950000,"Pickering, ON","1148 DRAGONFLY Avenue Unit# 109, Pickering, Ontario",3,3,0.95
1745900,"Pickering, ON","#GPH03 -1255 BAYLY ST, Pickering, Ontario",2,3,1.7459
950000,"Pickering, ON","#109 -1148 DRAGONFLY AVE, Pickering, Ontario",3,3,0.95
1100000,"Pickering, ON","1988 ROYAL RD, Pickering, Ontario",4,4,1.1
1499900,"Pickering, ON","1482 OLD FOREST RD, Pickering, Ontario",3,3,1.4999
1199000,"Pickering, ON","2785 SAPPHIRE DR, Pickering, Ontario",4,4,1.199
1300000,"Pickering, ON","1856 GLENDALE DR, Pickering, Ontario",2,1,1.3
3499000,"Pickering, ON","425 WHITEVALE RD, Pickering, Ontario",4,7,3.499
1799000,"Pickering, ON","#.LOT 35 -2141 CASTLE HILL CRT, Pickering, Ontario",4,4,1.799
4250000,"Pickering, ON","5104 TOM THOMSON CRT, Pickering, Ontario",6,6,4.25
1999999,"Pickering, ON","476 TOYNEVALE RD, Pickering, Ontario",4,2,1.999999
1510000,"Pickering, ON","498 BROADGREEN ST, Pickering, Ontario",3,4,1.51
4200000,"Pickering, ON","1936 FAIRPORT RD, Pickering, Ontario",4,2,4.2
799900,"Scugog, ON","14766 OLD SIMCOE RD, Scugog, Ontario",3,2,0.7999
689000,"Scugog, ON","19 FIRST ST, Scugog, Ontario",2,2,0.689
875000,"Scugog, ON","184 WILLIAMS POINT RD, Scugog, Ontario",2,1,0.875
549000,"Scugog, ON","383 COCHRANE CRT, Scugog, Ontario",2,2,0.549
1600000,"Scugog, ON","1145 SCUGOG LINE 8 RD, Scugog, Ontario",4,3,1.6
1799900,"Scugog, ON","2 STONE SOUND RD, Scugog, Ontario",3,4,1.7999
799990,"Scugog, ON","10 MARINA DR, Scugog, Ontario",3,2,0.79999
849900,"Scugog, ON","44 DAVIDGE DR, Scugog, Ontario",3,3,0.8499
525000,"Scugog, ON","1631 SCUGOG ST, Scugog, Ontario",3,1,0.525
2599000,"Scugog, ON","1350 BLUE MOUNTAIN RD, Scugog, Ontario",3,4,2.599
1349900,"Scugog, ON","131 UNION AVE, Scugog, Ontario",3,3,1.3499
999900,"Scugog, ON","4118 MABELS RD, Scugog, Ontario",3,2,0.9999
2590000,"Scugog, ON","236 SUMMIT DR, Scugog, Ontario",5,4,2.59
2999000,"Scugog, ON","2659 HEAD RD, Scugog, Ontario",4,5,2.999
2990000,"Scugog, ON","1081 CRAGG RD, Scugog, Ontario",3,1,2.99
1500000,"Scugog, ON","5 PIER ST, Scugog, Ontario",3,3,1.5
749000,"Uxbridge, ON","76 MAIN ST S, Uxbridge, Ontario",3,2,0.749
789900,"Uxbridge, ON","27 ALLISON LANE, Uxbridge, Ontario",3,3,0.7899
1349900,"Uxbridge, ON","203 BROCK ST W, Uxbridge, Ontario",5,3,1.3499
539900,"Uxbridge, ON","#48 -1 TESTA RD, Uxbridge, Ontario",2,1,0.5399
980000,"Uxbridge, ON","98 MUNRO CRES, Uxbridge, Ontario",2,3,0.98
899000,"Uxbridge, ON","61 BARTON LANE, Uxbridge, Ontario",3,3,0.899
1499799,"Uxbridge, ON","1629 CONCESSION 4 RD, Uxbridge, Ontario",3,2,1.499799
1389000,"Uxbridge, ON","12619 REGIONAL ROAD 39, Uxbridge, Ontario",4,3,1.389
1649999,"Uxbridge, ON","21 LOW BLVD, Uxbridge, Ontario",3,4,1.649999
1299000,"Uxbridge, ON","4500 BROCK RD, Uxbridge, Ontario",3,3,1.299
799900,"Uxbridge, ON","3 ADAMS CRT, Uxbridge, Ontario",2,3,0.7999
1329000,"Uxbridge, ON","45 BEECH ST N, Uxbridge, Ontario",4,3,1.329
1099000,"Uxbridge, ON","50 BOLSTER LANE, Uxbridge, Ontario",3,2,1.099
1150000,"Uxbridge, ON","150 REACH ST, Uxbridge, Ontario",3,2,1.15
1849000,"Uxbridge, ON","11500 REGIONAL RD 1 RD, Uxbridge, Ontario",2,3,1.849
1588800,"Uxbridge, ON","1 HORNER CRT, Uxbridge, Ontario",3,3,1.5888
1849000,"Uxbridge, ON","125 SECOND AVE, Uxbridge, Ontario",4,4,1.849
5500000,"Uxbridge, ON","1249 CONCESSION 7 RD, Uxbridge, Ontario",3,5,5.5
999000,"Whitby, ON","72 POINT HOPE PL, Whitby, Ontario",3,3,0.999
899900,"Whitby, ON","915 WALTON BLVD, Whitby, Ontario",3,2,0.8999
1299900,"Whitby, ON","44 SOLTYS DR, Whitby, Ontario",4,3,1.2999
685000,"Whitby, ON","35 PETRA WAY, Whitby, Ontario",2,2,0.685
1399900,"Whitby, ON","71 TWIN STREAMS RD, Whitby, Ontario",4,3,1.3999
1099000,"Whitby, ON","82 SCEPTER PL, Whitby, Ontario",4,3,1.099
999900,"Whitby, ON","184 CACHET BLVD, Whitby, Ontario",3,3,0.9999
2880000,"Whitby, ON","930 MYRTLE RD W, Whitby, Ontario",5,5,2.88
